run_id,uav_id,route_node_sequence,route_energy,route_risk_mean,route_tardiness_min,route_time_s
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,0,0->6->40->43->16->57->14->2->66->30->10->67->13->7->79->9->24->59->32->52->47->33->15->72->64->48->73->3->61->0,3184.2826487162065,0.0,0.943588700811379,2600.533934328328
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,1,0->65->5->45->78->22->36->4->63->31->51->11->1->39->76->70->42->75->50->19->46->34->69->0,1604.477841988947,0.0,0.0,1458.9608533298565
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,2,0->55->53->80->27->17->41->58->25->35->68->21->20->71->56->62->54->28->74->23->44->8->37->29->18->49->12->26->38->60->77->0,2798.173652099146,0.0,0.0,2056.4786651497348
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,0,0->67->23->26->51->17->12->44->32->13->16->80->15->11->50->42->43->45->14->25->54->21->62->18->20->24->61->6->0,11975.291393795595,0.0,316.0059800723876,3429.0107774977273
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,1,0->40->63->49->70->10->1->19->56->69->74->27->66->35->58->31->71->30->47->72->39->37->46->28->22->57->29->4->0,12562.601330005033,0.0,350.86290840558286,3595.4140917717696
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,2,0->59->2->8->36->3->78->5->48->60->77->64->41->65->52->38->33->68->34->76->75->53->79->73->7->9->55->0,11685.210690457818,0.0,370.87663298940714,3962.7748242196594
scalability_seed1_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,0,0->6->40->43->16->57->14->2->66->30->10->67->13->7->79->9->24->59->32->52->47->33->15->72->64->48->73->3->61->0,3184.2826487162065,0.0,0.943588700811379,2600.533934328328
scalability_seed1_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,1,0->65->5->45->78->22->36->4->63->31->51->11->1->39->76->70->42->75->50->19->46->34->69->0,1604.477841988947,0.0,0.0,1458.9608533298565
scalability_seed1_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,2,0->55->53->80->27->17->41->58->25->35->68->21->20->71->56->62->54->28->74->23->44->8->37->29->18->49->12->26->38->60->77->0,2798.173652099146,0.0,0.0,2056.4786651497348
scalability_seed1_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->67->23->26->51->17->12->44->32->13->16->80->15->11->50->42->43->45->14->25->54->21->62->18->20->24->61->6->0,11975.291393795595,0.0,316.0059800723876,3429.0107774977273
scalability_seed1_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->40->63->49->70->10->1->19->56->69->74->27->66->35->58->31->71->30->47->72->39->37->46->28->22->57->29->4->0,12562.601330005033,0.0,350.86290840558286,3595.4140917717696
scalability_seed1_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->59->2->8->36->3->78->5->48->60->77->64->41->65->52->38->33->68->34->76->75->53->79->73->7->9->55->0,11685.210690457818,0.0,370.87663298940714,3962.7748242196594
scalability_seed2_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,0,0->36->29->73->38->2->77->53->6->1->43->31->46->67->16->40->64->35->27->56->28->21->62->70->25->72->18->23->3->13->0,2845.996046669643,0.0,0.0,2011.5141424697563
scalability_seed2_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,1,0->45->80->4->57->5->15->33->74->12->52->39->11->32->58->47->7->59->54->20->34->44->68->69->63->49->75->50->79->65->10->0,2901.2944872177686,0.0,0.0,2548.4575835417663
scalability_seed2_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,2,0->8->55->41->61->19->48->14->30->71->78->22->17->24->9->76->37->60->26->42->51->66->0,2365.902365748407,0.0,0.0,1478.5129566384005
scalability_seed2_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,0,0->34->77->5->51->76->12->54->10->31->8->3->15->11->78->38->43->68->44->25->74->61->29->18->65->58->22->6->0,13668.50051377357,0.0,500.6486869457163,4191.670663736351
scalability_seed2_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,1,0->2->69->50->63->28->72->9->35->53->70->1->41->80->27->60->52->14->42->19->64->57->33->46->26->73->23->30->0,15297.831268685444,0.0,653.9540574306761,4450.071087835385
scalability_seed2_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,2,0->37->7->71->40->13->48->21->20->16->66->55->47->45->67->49->62->79->75->59->4->56->17->36->32->39->24->0,15609.54837603979,0.0,370.51461160155696,3885.9496788232896
scalability_seed2_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,0,0->36->29->73->38->2->77->53->6->1->43->31->46->67->16->40->64->35->27->56->28->21->62->70->25->72->18->23->3->13->0,2845.996046669643,0.0,0.0,2011.5141424697563
scalability_seed2_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,1,0->45->80->4->57->5->15->33->74->12->52->39->11->32->58->47->7->59->54->20->34->44->68->69->63->49->75->50->79->65->10->0,2901.2944872177686,0.0,0.0,2548.4575835417663
scalability_seed2_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,2,0->8->55->41->61->19->48->14->30->71->78->22->17->24->9->76->37->60->26->42->51->66->0,2365.902365748407,0.0,0.0,1478.5129566384005
scalability_seed2_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->34->77->5->51->76->12->54->10->31->8->3->15->11->78->38->43->68->44->25->74->61->29->18->65->58->22->6->0,13668.50051377357,0.0,500.6486869457163,4191.670663736351
scalability_seed2_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->2->69->50->63->28->72->9->35->53->70->1->41->80->27->60->52->14->42->19->64->57->33->46->26->73->23->30->0,15297.831268685444,0.0,653.9540574306761,4450.071087835385
scalability_seed2_N80_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->37->7->71->40->13->48->21->20->16->66->55->47->45->67->49->62->79->75->59->4->56->17->36->32->39->24->0,15609.54837603979,0.0,370.51461160155696,3885.9496788232896
